step,episode,epoch,epoch step,epoch_episode,episode step,score,epsilon,beta,avg_pos_reward_ratio,avg_neg_reward_ratio,avg_loss
31800,105,3,1200,4,299,4.0,0.7294434395990105,0.43179900000000004,0.03109375,0.0346875,0.005010448975954204
32100,106,3,1500,5,299,-1.0,0.7272551092802134,0.432099,0.02625,0.0340625,0.004921471467241645
32400,107,3,1800,6,299,6.0,0.7250733439523728,0.43239900000000003,0.02609375,0.03296875,0.004988895782735199
32700,108,3,2100,7,299,1.0,0.7228981239205157,0.432699,0.02890625,0.034375,0.005009592268615961
33000,109,3,2400,8,299,2.0,0.7207294295487541,0.432999,0.0296875,0.0325,0.004965276075527072
33300,110,3,2700,9,299,0.0,0.7185672412601078,0.433299,0.02828125,0.03203125,0.004971918347291648
33600,111,3,3000,10,299,1.0,0.7164115395363275,0.433599,0.026875,0.02671875,0.0047718250355683264
33900,112,3,3300,11,299,1.0,0.7142623049177186,0.43389900000000003,0.0265625,0.0284375,0.004808926917612553
34200,113,3,3600,12,299,1.0,0.7121195180029655,0.434199,0.028125,0.02953125,0.005074408671353012
34500,114,3,3900,13,299,2.0,0.7099831594489566,0.434499,0.028125,0.028125,0.004828803210984916
34800,115,3,4200,14,299,3.0,0.7078532099706097,0.43479900000000005,0.02703125,0.0275,0.00477578507270664
35100,116,3,4500,15,299,0.0,0.7057296503406979,0.435099,0.02703125,0.028125,0.0049021524470299485
35400,117,3,4800,16,299,1.0,0.7036124613896758,0.43539900000000004,0.0225,0.03078125,0.0048604424274526535
35700,118,3,5100,17,299,1.0,0.7015016240055068,0.435699,0.02765625,0.03109375,0.004920815706718713
36000,119,3,5400,18,299,0.0,0.6993971191334902,0.435999,0.028125,0.03140625,0.00509150916012004
36300,120,3,5700,19,299,2.0,0.6972989277760897,0.436299,0.02765625,0.03,0.005122935147956014
36600,121,3,6000,20,299,1.0,0.6952070309927615,0.436599,0.03046875,0.03015625,0.005121307733934373
36900,122,3,6300,21,299,3.0,0.6931214098997832,0.43689900000000004,0.02875,0.03171875,0.005161257898434996
37200,123,3,6600,22,299,-2.0,0.6910420456700839,0.437199,0.02625,0.033125,0.005069477842189371
37500,124,3,6900,23,299,-1.0,0.6889689195330736,0.437499,0.02734375,0.0334375,0.005160927136894315
37800,125,3,7200,24,299,5.0,0.6869020127744744,0.43779900000000005,0.02875,0.0371875,0.005341576735954732
38100,126,3,7500,25,299,2.0,0.684841306736151,0.438099,0.031875,0.03046875,0.005295519377104938
38400,127,3,7800,26,299,4.0,0.6827867828159425,0.43839900000000004,0.0271875,0.03046875,0.005294199746567756
38700,128,3,8100,27,299,1.0,0.6807384224674947,0.438699,0.0303125,0.0328125,0.005468500121496618
39000,129,3,8400,28,299,2.0,0.6786962072000923,0.43899900000000003,0.0275,0.03296875,0.005501468107104302
39300,130,3,8700,29,299,4.0,0.676660118578492,0.439299,0.02203125,0.03,0.00518642689101398
39600,131,3,9000,30,299,3.0,0.6746301382227565,0.439599,0.02359375,0.02859375,0.005153163720387965
39900,132,3,9300,31,299,2.0,0.6726062478080883,0.43989900000000004,0.024375,0.0271875,0.005024242203217
40200,133,3,9600,32,299,3.0,0.6705884290646641,0.440199,0.02984375,0.02625,0.005217552608810365
40500,134,3,9900,33,299,2.0,0.66857666377747,0.44049900000000003,0.028125,0.0275,0.005365080807823688
40800,135,3,10200,34,299,2.0,0.6665709337861376,0.440799,0.02765625,0.0309375,0.005395610856357962
41100,136,4,300,1,299,5.0,0.6645712209847792,0.441099,0.02828125,0.0271875,0.005181714920327068
41400,137,4,600,2,299,4.0,0.6625775073218249,0.44139900000000004,0.02796875,0.025625,0.005300593583378941
41700,138,4,900,3,299,2.0,0.6605897747998594,0.441699,0.02890625,0.02484375,0.005248961295001209
42000,139,4,1200,4,299,4.0,0.6586080054754598,0.44199900000000003,0.03078125,0.02875,0.005427155992947519
42300,140,4,1500,5,299,1.0,0.6566321814590335,0.442299,0.02703125,0.02828125,0.0052692420268431305
42600,141,4,1800,6,299,0.0,0.6546622849146564,0.442599,0.0271875,0.02625,0.005260608850512653
42900,142,4,2100,7,299,6.0,0.6526982980599124,0.44289900000000004,0.0271875,0.02875,0.005359553007874638
43200,143,4,2400,8,299,3.0,0.6507402031657327,0.443199,0.0284375,0.02671875,0.005428653073031455
43500,144,4,2700,9,299,1.0,0.6487879825562355,0.44349900000000003,0.024375,0.024375,0.005297202123329043
43800,145,4,3000,10,299,2.0,0.6468416186085668,0.443799,0.025,0.02703125,0.005294394276570529
44100,146,4,3300,11,299,3.0,0.6449010937527411,0.444099,0.026875,0.02734375,0.005316754244267941
44400,147,4,3600,12,299,1.0,0.6429663904714829,0.44439900000000004,0.026875,0.02765625,0.0053038594452664255
44700,148,4,3900,13,299,0.0,0.6410374913000684,0.444699,0.02875,0.0234375,0.005210194545798004
45000,149,4,4200,14,299,1.0,0.6391143788261682,0.44499900000000003,0.02515625,0.026875,0.005297543972264975
45300,150,4,4500,15,299,2.0,0.6371970356896897,0.445299,0.02296875,0.025625,0.005199752855114639
45600,151,4,4800,16,299,3.0,0.6352854445826206,0.445599,0.0225,0.02328125,0.005103682719636709
45900,152,4,5100,17,299,3.0,0.6333795882488727,0.44589900000000005,0.025625,0.02640625,0.005245039919391275
46200,153,4,5400,18,299,1.0,0.6314794494841262,0.446199,0.026875,0.0246875,0.005325986717361957
46500,154,4,5700,19,299,1.0,0.6295850111356738,0.44649900000000003,0.02421875,0.02703125,0.005334519031457603
46800,155,4,6000,20,299,0.0,0.6276962561022668,0.446799,0.025625,0.02859375,0.005482131124008447
47100,156,4,6300,21,299,2.0,0.62581316733396,0.447099,0.02515625,0.0265625,0.0054371237265877425
47400,157,4,6600,22,299,3.0,0.623935727831958,0.44739900000000005,0.02328125,0.02703125,0.005390479310881347
47700,158,4,6900,23,299,3.0,0.6220639206484622,0.447699,0.0246875,0.02875,0.005558932418935001
48000,159,4,7200,24,299,2.0,0.6201977288865168,0.44799900000000004,0.02421875,0.0265625,0.005250578282866627
48300,160,4,7500,25,299,3.0,0.6183371356998573,0.448299,0.02484375,0.023125,0.0051589015522040425
48600,161,4,7800,26,299,2.0,0.6164821242927577,0.448599,0.02625,0.02296875,0.005198726097587496
48900,162,4,8100,27,299,-1.0,0.6146326779198794,0.44889900000000005,0.02390625,0.02640625,0.005346710309386254
49200,163,4,8400,28,299,3.0,0.6127887798861198,0.449199,0.02546875,0.02515625,0.005493631327990443
49500,164,4,8700,29,299,4.0,0.6109504135464614,0.44949900000000004,0.0259375,0.028125,0.005447115693241358
49800,165,4,9000,30,299,6.0,0.609117562305822,0.449799,0.02640625,0.02703125,0.005474558966234326
50100,166,4,9300,31,299,3.0,0.6072902096189046,0.450099,0.02515625,0.02578125,0.0053845560410991315
50400,167,4,9600,32,299,4.0,0.6054683389900478,0.450399,0.02546875,0.02234375,0.005379988308995962
50700,168,4,9900,33,299,0.0,0.6036519339730777,0.450699,0.02484375,0.02234375,0.00522952942410484
51000,169,4,10200,34,299,7.0,0.6018409781711584,0.45099900000000004,0.02453125,0.0225,0.0051922019431367514
51300,170,5,300,1,299,4.0,0.6000354552366449,0.451299,0.02734375,0.023125,0.005368636213243008
51600,171,5,600,2,299,2.0,0.598235348870935,0.45159900000000003,0.02625,0.02296875,0.005354413953609765
51900,172,5,900,3,299,2.0,0.5964406428243222,0.451899,0.02609375,0.025625,0.005469032002147287
52200,173,5,1200,4,299,2.0,0.5946513208958493,0.452199,0.02453125,0.02375,0.00538604780100286
52500,174,5,1500,5,299,4.0,0.5928673669331617,0.45249900000000004,0.02078125,0.02484375,0.005282488507218659
52800,175,5,1800,6,299,4.0,0.5910887648323622,0.452799,0.02234375,0.025625,0.005414596411865205
53100,176,5,2100,7,299,6.0,0.5893154985378651,0.45309900000000003,0.02703125,0.025,0.005502716528717429
53400,177,5,2400,8,299,2.0,0.5875475520422515,0.453399,0.02578125,0.024375,0.0054938856977969405
53700,178,5,2700,9,299,3.0,0.5857849093861247,0.453699,0.0253125,0.025,0.005432717462535947
54000,179,5,3000,10,299,4.0,0.5840275546579663,0.45399900000000004,0.02875,0.02234375,0.005510161248967051
54300,180,5,3300,11,299,5.0,0.5822754719939924,0.454299,0.02578125,0.02109375,0.005413506645709276
54600,181,5,3600,12,299,1.0,0.5805286455780104,0.45459900000000003,0.02515625,0.02203125,0.0053946255100890995
54900,182,5,3900,13,299,1.0,0.5787870596412764,0.454899,0.02375,0.0215625,0.005354651757515967
55200,183,5,4200,14,299,6.0,0.5770506984623526,0.455199,0.0234375,0.02078125,0.0053567189094610515
55500,184,5,4500,15,299,4.0,0.5753195463669655,0.45549900000000004,0.02546875,0.0203125,0.005288298891391605
55800,185,5,4800,16,299,1.0,0.5735935877278646,0.455799,0.0246875,0.02484375,0.005536794038489461
56100,186,5,5100,17,299,4.0,0.571872806964681,0.45609900000000003,0.0225,0.02265625,0.005284873982891441
